106,42.719,1266428930,user_group-2,0.987779,,{'LOGIN_TTFB': 0.95299983024597168, 'TRANSFER': 0.031000137329101563, 'LOGIN_TTLB': 0.98399996757507324}
107,42.829,1266428930,user_group-2,0.976460,,{'LOGIN_TTFB': 0.93699979782104492, 'TRANSFER': 0.032000064849853516, 'LOGIN_TTLB': 0.96899986267089844}
108,43.188,1266428930,user_group-1,1.000200,,{'LOGIN_TTFB': 0.95300006866455078, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.0}
109,43.188,1266428930,user_group-1,0.987135,,{'LOGIN_TTFB': 0.93700003623962402, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 0.98399996757507324}
110,43.750,1266428931,user_group-2,1.027668,,{'LOGIN_TTFB': 1.0, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 1.0309998989105225}
111,43.829,1266428931,user_group-2,0.991536,,{'LOGIN_TTFB': 0.95300006866455078, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.0}
112,44.235,1266428931,user_group-1,1.045874,,{'LOGIN_TTFB': 1.0, 'TRANSFER': 0.04700016975402832, 'LOGIN_TTLB': 1.0470001697540283}
113,44.235,1266428931,user_group-1,1.047510,,{'LOGIN_TTFB': 1.0, 'TRANSFER': 0.04700016975402832, 'LOGIN_TTLB': 1.0470001697540283}
114,44.719,1266428932,user_group-2,0.967733,,{'LOGIN_TTFB': 0.92199993133544922, 'TRANSFER': 0.04700016975402832, 'LOGIN_TTLB': 0.96900010108947754}
115,44.797,1266428932,user_group-2,0.967721,,{'LOGIN_TTFB': 0.92100000381469727, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 0.96799993515014648}
116,45.688,1266428933,user_group-2,0.969445,,{'LOGIN_TTFB': 0.93799996376037598, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 0.96899986267089844}
117,45.766,1266428933,user_group-1,1.525357,,{'LOGIN_TTFB': 1.4839999675750732, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.5309998989105225}
118,45.907,1266428933,user_group-1,1.677273,,{'LOGIN_TTFB': 1.6399998664855957, 'TRANSFER': 0.032000064849853516, 'LOGIN_TTLB': 1.6719999313354492}
119,46.375,1266428934,user_group-2,1.590506,,{'LOGIN_TTFB': 1.5470001697540283, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 1.5780000686645508}
120,46.672,1266428934,user_group-2,0.980237,,{'LOGIN_TTFB': 0.93700003623962402, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 0.98399996757507324}
121,46.813,1266428934,user_group-1,1.044472,,{'LOGIN_TTFB': 1.0, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.0469999313354492}
122,46.875,1266428934,user_group-1,0.972081,,{'LOGIN_TTFB': 0.93700003623962402, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 0.96799993515014648}
